date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate,manufacturing_employment_share,labor_force_participation_rate,inflation_cpi,recession_indicator,treasury_10y_yield,unemployment_yoy_change,fed_rate_change,unemployment_lagged_1mo,fed_rate_lagged_1mo,unemployment_volatility_12mo
2015-08-01,TX,4.5,5.1,0.14,,62.6,238.033,0.0,,-0.7999999999999998,0.0,4.4,0.14,0.15050420310249335
2015-08-01,UT,3.5,5.1,0.14,,62.6,238.033,0.0,,-0.10000000000000009,0.0,3.5,0.14,0.15050420310249335
2015-08-01,VA,4.2,5.1,0.14,,62.6,238.033,0.0,,-0.7999999999999998,0.0,4.3,0.14,0.1651445647689585
2015-08-01,VT,3.4,5.1,0.14,,62.6,238.033,0.0,,-0.3999999999999999,0.0,3.5,0.14,0.1850470865548166
2015-08-01,WA,5.4,5.1,0.14,,62.6,238.033,0.0,,-0.5,0.0,5.4,0.14,0.20150945537632278
2015-08-01,WI,4.3,5.1,0.14,,62.6,238.033,0.0,,-1.0,0.0,4.3,0.14,0.21514618004482566
2015-08-01,WV,6.6,5.1,0.14,,62.6,238.033,0.0,,0.2999999999999998,0.0,6.7,0.14,0.22962419891482425
2015-08-01,WY,4.3,5.1,0.14,,62.6,238.033,0.0,,-0.20000000000000018,0.0,4.2,0.14,0.2236067977499842
2015-09-01,AK,6.3,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5999999999999996,0.0,6.2,0.14,0.20449494325822445
2015-09-01,AL,6.1,5.0,0.14,,62.4,237.498,0.0,2.17,-0.6000000000000005,0.0,6.1,0.14,0.16787441193291214
2015-09-01,AR,4.6,5.0,0.14,,62.4,237.498,0.0,2.17,-0.9000000000000004,0.0,4.8,0.14,0.12673044646259704
2015-09-01,AZ,6.0,5.0,0.14,,62.4,237.498,0.0,2.17,-0.6000000000000005,0.0,6.1,0.14,0.09534625892457607
2015-09-01,CA,5.9,5.0,0.14,,62.4,237.498,0.0,2.17,-1.4000000000000004,0.0,6.0,0.14,0.09534625892457607
2015-09-01,CO,3.4,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0999999999999996,0.0,3.5,0.14,0.12673044646259704
2015-09-01,CT,5.5,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0,0.0,5.5,0.14,0.16787441193291214
2015-09-01,DE,4.7,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7999999999999998,0.0,4.7,0.14,0.1946247360403876
2015-09-01,GA,5.8,5.0,0.14,,62.4,237.498,0.0,2.17,-1.1999999999999993,0.0,5.9,0.14,0.21248885888798413
2015-09-01,HI,3.2,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7999999999999998,0.0,3.3,0.14,0.2353269807709905
2015-09-01,IA,3.6,5.0,0.14,,62.4,237.498,0.0,2.17,-0.6000000000000001,0.0,3.6,0.14,0.22962419891482416
2015-09-01,ID,3.9,5.0,0.14,,62.4,237.498,0.0,2.17,-0.19999999999999973,0.0,3.9,0.14,0.21514618004482577
2015-09-01,IL,5.9,5.0,0.14,,62.4,237.498,0.0,2.17,-0.8999999999999995,0.0,5.9,0.14,0.1864744681524226
2015-09-01,IN,4.5,5.0,0.14,,62.4,237.498,0.0,2.17,-1.2000000000000002,0.0,4.6,0.14,0.1477097891752042
2015-09-01,KS,4.0,5.0,0.14,,62.4,237.498,0.0,2.17,-0.40000000000000036,0.0,4.0,0.14,0.11934162828797693
2015-09-01,KY,5.2,5.0,0.14,,62.4,237.498,0.0,2.17,-0.8999999999999995,0.0,5.2,0.14,0.10552897060222383
2015-09-01,LA,6.0,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5999999999999996,0.0,6.0,0.14,0.10552897060222383
2015-09-01,MA,4.6,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0,0.0,4.7,0.14,0.11146408580454888
2015-09-01,MD,4.9,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7000000000000002,0.0,5.0,0.14,0.11281521496355967
2015-09-01,ME,4.1,5.0,0.14,,62.4,237.498,0.0,2.17,-1.2000000000000002,0.0,4.2,0.14,0.12154310870110571
2015-09-01,MI,5.1,5.0,0.14,,62.4,237.498,0.0,2.17,-1.7999999999999998,0.0,5.2,0.14,0.13789543689025088
2015-09-01,MN,3.7,5.0,0.14,,62.4,237.498,0.0,2.17,-0.39999999999999947,0.0,3.7,0.14,0.1443375672974128
2015-09-01,MO,4.8,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0999999999999996,0.0,4.9,0.14,0.16764862244009837
2015-09-01,MS,6.3,5.0,0.14,,62.4,237.498,0.0,2.17,-1.2000000000000002,0.0,6.3,0.14,0.18989630344113703
2015-09-01,MT,4.2,5.0,0.14,,62.4,237.498,0.0,2.17,-0.39999999999999947,0.0,4.2,0.14,0.22207697273284405
2015-09-01,NC,5.6,5.0,0.14,,62.4,237.498,0.0,2.17,-0.39999999999999947,0.0,5.7,0.14,0.24541245430351627
2015-09-01,ND,2.8,5.0,0.14,,62.4,237.498,0.0,2.17,0.09999999999999964,0.0,2.8,0.14,0.24618298195867136
2015-09-01,NH,3.2,5.0,0.14,,62.4,237.498,0.0,2.17,-0.9000000000000004,0.0,3.3,0.14,0.23915887961138457
2015-09-01,NJ,5.3,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0,0.0,5.5,0.14,0.21933093855191463
2015-09-01,NM,6.6,5.0,0.14,,62.4,237.498,0.0,2.17,0.20000000000000018,0.0,6.7,0.14,0.19227505550564847
2015-09-01,NV,6.6,5.0,0.14,,62.4,237.498,0.0,2.17,-1.2999999999999998,0.0,6.7,0.14,0.1564279289951135
2015-09-01,NY,4.9,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0999999999999996,0.0,5.0,0.14,0.13113721705516332
2015-09-01,OH,4.8,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7999999999999998,0.0,4.8,0.14,0.1193416282879849
2015-09-01,OK,4.3,5.0,0.14,,62.4,237.498,0.0,2.17,0.09999999999999964,0.0,4.3,0.14,0.1138180365959139
2015-09-01,OR,5.3,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0999999999999996,0.0,5.4,0.14,0.1138180365959139
2015-09-01,PA,5.3,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5,0.0,5.3,0.14,0.11146408580455747
2015-09-01,RI,5.7,5.0,0.14,,62.4,237.498,0.0,2.17,-1.7000000000000002,0.0,5.8,0.14,0.0996204919895788
2015-09-01,SC,5.6,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7999999999999998,0.0,5.7,0.14,0.09003366373787028
2015-09-01,SD,2.9,5.0,0.14,,62.4,237.498,0.0,2.17,-0.2999999999999998,0.0,3.0,0.14,0.12673044646259754
2015-09-01,TN,5.3,5.0,0.14,,62.4,237.498,0.0,2.17,-1.0999999999999996,0.0,5.4,0.14,0.18319554050415443
2015-09-01,TX,4.5,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5999999999999996,0.0,4.5,0.14,0.23741027013092675
2015-09-01,UT,3.5,5.0,0.14,,62.4,237.498,0.0,2.17,-0.10000000000000009,0.0,3.5,0.14,0.3084663922561392
2015-09-01,VA,4.2,5.0,0.14,,62.4,237.498,0.0,2.17,-0.7999999999999998,0.0,4.2,0.14,0.3849439156316427
2015-09-01,VT,3.4,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5,0.0,3.4,0.14,0.46220813886859086
2015-09-01,WA,5.4,5.0,0.14,,62.4,237.498,0.0,2.17,-0.5,0.0,5.4,0.14,0.5702205846438008
2015-09-01,WI,4.3,5.0,0.14,,62.4,237.498,0.0,2.17,-0.9000000000000004,0.0,4.3,0.14,0.668104510060843
2015-09-01,WV,6.5,5.0,0.14,,62.4,237.498,0.0,2.17,0.1999999999999993,0.0,6.6,0.14,0.7573378414291794
2015-09-01,WY,4.4,5.0,0.14,,62.4,237.498,0.0,2.17,-0.10000000000000053,0.0,4.3,0.14,0.83171054113942
2015-10-01,AK,6.3,5.0,0.12,,62.5,237.733,0.0,2.05,-0.40000000000000036,-0.020000000000000018,6.3,0.14,0.8552865902813827
2015-10-01,AL,6.0,5.0,0.12,,62.5,237.733,0.0,2.05,-0.5,0.0,6.1,0.12,0.83810753631276
2015-10-01,AR,4.5,5.0,0.12,,62.5,237.733,0.0,2.05,-1.1000000000000005,0.0,4.6,0.12,0.7902339507827403
2015-10-01,AZ,5.9,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,6.0,0.12,0.7158381398222949
2015-10-01,CA,5.8,5.0,0.12,,62.5,237.733,0.0,2.05,-1.3999999999999995,0.0,5.9,0.12,0.6141636343003146
2015-10-01,CO,3.4,5.0,0.12,,62.5,237.733,0.0,2.05,-1.0000000000000004,0.0,3.4,0.12,0.5053501636279426
2015-10-01,CT,5.4,5.0,0.12,,62.5,237.733,0.0,2.05,-0.9000000000000004,0.0,5.5,0.12,0.39733963794062643
2015-10-01,DE,4.7,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,4.7,0.12,0.2937479851639477
2015-10-01,GA,5.8,5.0,0.12,,62.5,237.733,0.0,2.05,-1.2000000000000002,0.0,5.8,0.12,0.24541245430351083
2015-10-01,HI,3.2,5.0,0.12,,62.5,237.733,0.0,2.05,-0.8999999999999995,0.0,3.2,0.12,0.23677121037112203
2015-10-01,IA,3.6,5.0,0.12,,62.5,237.733,0.0,2.05,-0.6000000000000001,0.0,3.6,0.12,0.23788843832962792
2015-10-01,ID,3.9,5.0,0.12,,62.5,237.733,0.0,2.05,-0.10000000000000009,0.0,3.9,0.12,0.21532216876958243
2015-10-01,IL,5.9,5.0,0.12,,62.5,237.733,0.0,2.05,-0.6999999999999993,0.0,5.9,0.12,0.2020725942163695
2015-10-01,IN,4.5,5.0,0.12,,62.5,237.733,0.0,2.05,-1.2999999999999998,0.0,4.5,0.12,0.2020725942163695
2015-10-01,KS,4.0,5.0,0.12,,62.5,237.733,0.0,2.05,-0.40000000000000036,0.0,4.0,0.12,0.24984843890695518
2015-10-01,KY,5.2,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,5.2,0.12,0.32787192621509964
2015-10-01,LA,6.0,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,6.0,0.12,0.3931226965534476
2015-10-01,MA,4.6,5.0,0.12,,62.5,237.733,0.0,2.05,-1.0,0.0,4.6,0.12,0.4281744192888367
2015-10-01,MD,4.8,5.0,0.12,,62.5,237.733,0.0,2.05,-0.6999999999999993,0.0,4.9,0.12,0.433012701892218
2015-10-01,ME,4.1,5.0,0.12,,62.5,237.733,0.0,2.05,-1.2000000000000002,0.0,4.1,0.12,0.4077841080619464
2015-10-01,MI,5.0,5.0,0.12,,62.5,237.733,0.0,2.05,-1.7000000000000002,0.0,5.1,0.12,0.368863939767232
2015-10-01,MN,3.7,5.0,0.12,,62.5,237.733,0.0,2.05,-0.2999999999999998,0.0,3.7,0.12,0.3143053909621604
2015-10-01,MO,4.7,5.0,0.12,,62.5,237.733,0.0,2.05,-1.1000000000000005,0.0,4.8,0.12,0.26628760937957363
2015-10-01,MS,6.3,5.0,0.12,,62.5,237.733,0.0,2.05,-1.1000000000000005,0.0,6.3,0.12,0.23677121037111623
2015-10-01,MT,4.3,5.0,0.12,,62.5,237.733,0.0,2.05,-0.39999999999999947,0.0,4.2,0.12,0.23677121037111623
2015-10-01,NC,5.5,5.0,0.12,,62.5,237.733,0.0,2.05,-0.40000000000000036,0.0,5.6,0.12,0.246644143115807
2015-10-01,ND,2.8,5.0,0.12,,62.5,237.733,0.0,2.05,0.09999999999999964,0.0,2.8,0.12,0.2734460225944509
2015-10-01,NH,3.1,5.0,0.12,,62.5,237.733,0.0,2.05,-0.8999999999999995,0.0,3.2,0.12,0.28324419275118584
2015-10-01,NJ,5.1,5.0,0.12,,62.5,237.733,0.0,2.05,-1.2000000000000002,0.0,5.3,0.12,0.2810963384947414
2015-10-01,NM,6.6,5.0,0.12,,62.5,237.733,0.0,2.05,0.09999999999999964,0.0,6.6,0.12,0.27247463045653153
2015-10-01,NV,6.5,5.0,0.12,,62.5,237.733,0.0,2.05,-1.3000000000000007,0.0,6.6,0.12,0.252262489554756
2015-10-01,NY,4.9,5.0,0.12,,62.5,237.733,0.0,2.05,-1.0999999999999996,0.0,4.9,0.12,0.2367712103711226
2015-10-01,OH,4.8,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,4.8,0.12,0.2315952582337653
2015-10-01,OK,4.3,5.0,0.12,,62.5,237.733,0.0,2.05,0.20000000000000018,0.0,4.3,0.12,0.25271255679850513
2015-10-01,OR,5.2,5.0,0.12,,62.5,237.733,0.0,2.05,-1.1000000000000005,0.0,5.3,0.12,0.27961011816781595
2015-10-01,PA,5.3,5.0,0.12,,62.5,237.733,0.0,2.05,-0.40000000000000036,0.0,5.3,0.12,0.3270622218625979
2015-10-01,RI,5.7,5.0,0.12,,62.5,237.733,0.0,2.05,-1.5999999999999996,0.0,5.7,0.12,0.3621275516118133
2015-10-01,SC,5.5,5.0,0.12,,62.5,237.733,0.0,2.05,-1.0,0.0,5.6,0.12,0.3840572873934351
2015-10-01,SD,2.9,5.0,0.12,,62.5,237.733,0.0,2.05,-0.3999999999999999,0.0,2.9,0.12,0.40480073661449867
2015-10-01,TN,5.1,5.0,0.12,,62.5,237.733,0.0,2.05,-1.2000000000000002,0.0,5.3,0.12,0.4108380201343154
2015-10-01,TX,4.5,5.0,0.12,,62.5,237.733,0.0,2.05,-0.5,0.0,4.5,0.12,0.4018894767410036
2015-10-01,UT,3.5,5.0,0.12,,62.5,237.733,0.0,2.05,-0.10000000000000009,0.0,3.5,0.12,0.39273709303098825
2015-10-01,VA,4.1,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7000000000000002,0.0,4.2,0.12,0.37203372281165387
2015-10-01,VT,3.4,5.0,0.12,,62.5,237.733,0.0,2.05,-0.5,0.0,3.4,0.12,0.3524803884508081
2015-10-01,WA,5.4,5.0,0.12,,62.5,237.733,0.0,2.05,-0.39999999999999947,0.0,5.4,0.12,0.31430539096217835
2015-10-01,WI,4.2,5.0,0.12,,62.5,237.733,0.0,2.05,-0.7999999999999998,0.0,4.3,0.12,0.293747985163964
2015-10-01,WV,6.4,5.0,0.12,,62.5,237.733,0.0,2.05,0.09999999999999964,0.0,6.5,0.12,0.27468990781343927
2015-10-01,WY,4.5,5.0,0.12,,62.5,237.733,0.0,2.05,0.0,0.0,4.4,0.12,0.27743413086660373
2015-11-01,AK,6.3,5.1,0.12,,62.5,238.017,0.0,,-0.2999999999999998,0.0,6.3,0.12,0.285508583960558
2015-11-01,AL,6.0,5.1,0.12,,62.5,238.017,0.0,,-0.40000000000000036,0.0,6.0,0.12,0.2984810028978749
2015-11-01,AR,4.4,5.1,0.12,,62.5,238.017,0.0,,-1.0999999999999996,0.0,4.5,0.12,0.30188799849675424
2015-11-01,AZ,5.9,5.1,0.12,,62.5,238.017,0.0,,-0.6999999999999993,0.0,5.9,0.12,0.31188575997108364
2015-11-01,CA,5.8,5.1,0.12,,62.5,238.017,0.0,,-1.4000000000000004,0.0,5.8,0.12,0.30188799849675585
2015-11-01,CO,3.3,5.1,0.12,,62.5,238.017,0.0,,-0.8999999999999999,0.0,3.4,0.12,0.2874917653629912
2015-11-01,CT,5.4,5.1,0.12,,62.5,238.017,0.0,,-0.8999999999999995,0.0,5.4,0.12,0.2539088359425711
2015-11-01,DE,4.6,5.1,0.12,,62.5,238.017,0.0,,-0.5999999999999996,0.0,4.7,0.12,0.21672493389020092
2015-11-01,GA,5.7,5.1,0.12,,62.5,238.017,0.0,,-1.0,0.0,5.8,0.12,0.18647446815246005
2015-11-01,HI,3.2,5.1,0.12,,62.5,238.017,0.0,,-0.7999999999999998,0.0,3.2,0.12,0.15447859516338325
2015-11-01,IA,3.7,5.1,0.12,,62.5,238.017,0.0,,-0.49999999999999956,0.0,3.6,0.12,0.12309149097939993
2015-11-01,ID,3.9,5.1,0.12,,62.5,238.017,0.0,,-0.10000000000000009,0.0,3.9,0.12,0.10836246694516151
2015-11-01,IL,6.0,5.1,0.12,,62.5,238.017,0.0,,-0.5999999999999996,0.0,5.9,0.12,0.11677484162430327
2015-11-01,IN,4.6,5.1,0.12,,62.5,238.017,0.0,,-1.2000000000000002,0.0,4.5,0.12,0.12673044646265527
2015-11-01,KS,4.0,5.1,0.12,,62.5,238.017,0.0,,-0.2999999999999998,0.0,4.0,0.12,0.14222261679244633
2015-11-01,KY,5.2,5.1,0.12,,62.5,238.017,0.0,,-0.5,0.0,5.2,0.12,0.15642792899516256
2015-11-01,LA,6.0,5.1,0.12,,62.5,238.017,0.0,,-0.7999999999999998,0.0,6.0,0.12,0.16213537179745138
2015-11-01,MA,4.5,5.1,0.12,,62.5,238.017,0.0,,-0.9000000000000004,0.0,4.6,0.12,0.1527525231652578
2015-11-01,MD,4.7,5.1,0.12,,62.5,238.017,0.0,,-0.7000000000000002,0.0,4.8,0.12,0.1370688833685394
2015-11-01,ME,4.1,5.1,0.12,,62.5,238.017,0.0,,-1.2000000000000002,0.0,4.1,0.12,0.12401124093729336
2015-11-01,MI,4.9,5.1,0.12,,62.5,238.017,0.0,,-1.5999999999999996,0.0,5.0,0.12,0.12401124093729336
2015-11-01,MN,3.7,5.1,0.12,,62.5,238.017,0.0,,-0.19999999999999973,0.0,3.7,0.12,0.12401124093729336
2015-11-01,MO,4.6,5.1,0.12,,62.5,238.017,0.0,,-1.0999999999999996,0.0,4.7,0.12,0.12401124093729336
2015-11-01,MS,6.3,5.1,0.12,,62.5,238.017,0.0,,-0.9000000000000004,0.0,6.3,0.12,0.12401124093729336
2015-11-01,MT,4.3,5.1,0.12,,62.5,238.017,0.0,,-0.20000000000000018,0.0,4.3,0.12,0.12401124093729336
2015-11-01,NC,5.4,5.1,0.12,,62.5,238.017,0.0,,-0.40000000000000036,0.0,5.5,0.12,0.13142574813462893
2015-11-01,ND,2.8,5.1,0.12,,62.5,238.017,0.0,,0.09999999999999964,0.0,2.8,0.12,0.12401124093729335
2015-11-01,NH,3.0,5.1,0.12,,62.5,238.017,0.0,,-0.9999999999999996,0.0,3.1,0.12,0.11381803659598413
2015-11-01,NJ,5.0,5.1,0.12,,62.5,238.017,0.0,,-1.4000000000000004,0.0,5.1,0.12,0.11645001528821267
2015-11-01,NM,6.5,5.1,0.12,,62.5,238.017,0.0,,0.1999999999999993,0.0,6.6,0.12,0.17816403745549345
2015-11-01,NV,6.4,5.1,0.12,,62.5,238.017,0.0,,-1.2999999999999998,0.0,6.5,0.12,0.2994945236510791
2015-11-01,NY,4.8,5.1,0.12,,62.5,238.017,0.0,,-1.0,0.0,4.9,0.12,0.44991581704165273
2015-11-01,OH,4.9,5.1,0.12,,62.5,238.017,0.0,,-0.6000000000000005,0.0,4.8,0.12,0.6340705438241614
2015-11-01,OK,4.4,5.1,0.12,,62.5,238.017,0.0,,0.20000000000000018,0.0,4.3,0.12,0.8338937509532005
2015-11-01,OR,5.1,5.1,0.12,,62.5,238.017,0.0,,-1.0999999999999996,0.0,5.2,0.12,1.0744977685158128
2015-11-01,PA,5.3,5.1,0.12,,62.5,238.017,0.0,,-0.2999999999999998,0.0,5.3,0.12,1.3255930633859596
2015-11-01,RI,5.7,5.1,0.12,,62.5,238.017,0.0,,-1.3999999999999995,0.0,5.7,0.12,1.5671823780468574
2015-11-01,SC,5.4,5.1,0.12,,62.5,238.017,0.0,,-1.0999999999999996,0.0,5.5,0.12,1.7657516212306812
2015-11-01,SD,2.9,5.1,0.12,,62.5,238.017,0.0,,-0.3999999999999999,0.0,2.9,0.12,1.9177796505017912
2015-11-01,TN,5.0,5.1,0.12,,62.5,238.017,0.0,,-1.3000000000000007,0.0,5.1,0.12,1.9919535104712578
2015-11-01,TX,4.5,5.1,0.12,,62.5,238.017,0.0,,-0.40000000000000036,0.0,4.5,0.12,1.977812535161611
2015-11-01,UT,3.5,5.1,0.12,,62.5,238.017,0.0,,-0.10000000000000009,0.0,3.5,0.12,1.874631276876174
2015-11-01,VA,4.1,5.1,0.12,,62.5,238.017,0.0,,-0.8000000000000007,0.0,4.1,0.12,1.7081799635514856
2015-11-01,VT,3.3,5.1,0.12,,62.5,238.017,0.0,,-0.5,0.0,3.4,0.12,1.4785332617362963
2015-11-01,WA,5.4,5.1,0.12,,62.5,238.017,0.0,,-0.39999999999999947,0.0,5.4,0.12,1.2153064210188558
2015-11-01,WI,4.2,5.1,0.12,,62.5,238.017,0.0,,-0.7999999999999998,0.0,4.2,0.12,0.9219133594997984
2015-11-01,WV,6.3,5.1,0.12,,62.5,238.017,0.0,,0.0,0.0,6.4,0.12,0.6459078647120897
2015-11-01,WY,4.6,5.1,0.12,,62.5,238.017,0.0,,0.20000000000000018,0.0,4.5,0.12,0.4075053448245403
2015-12-01,AK,6.4,5.0,0.24,,62.7,237.761,0.0,2.15,-0.10000000000000053,0.12,6.3,0.12,0.24541245430343228
2015-12-01,AL,6.0,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,6.0,0.24,0.18257418583494997
2015-12-01,AR,4.3,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0999999999999996,0.0,4.4,0.24,0.18257418583494997
2015-12-01,AZ,5.8,5.0,0.24,,62.7,237.761,0.0,2.15,-0.5999999999999996,0.0,5.9,0.24,0.1676486224399773
2015-12-01,CA,5.7,5.0,0.24,,62.7,237.761,0.0,2.15,-1.2999999999999998,0.0,5.8,0.24,0.12792042981321516
2015-12-01,CO,3.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.9000000000000004,0.0,3.3,0.24,0.08876253645964073
2015-12-01,CT,5.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7999999999999998,0.0,5.4,0.24,0.05149286505406529
2015-12-01,DE,4.6,5.0,0.24,,62.7,237.761,0.0,2.15,-0.6000000000000005,0.0,4.6,0.24,0.062158156050491756
2015-12-01,GA,5.7,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0,0.0,5.7,0.24,0.07177405625625469
2015-12-01,HI,3.1,5.0,0.24,,62.7,237.761,0.0,2.15,-0.6999999999999997,0.0,3.2,0.24,0.07929614610962882
2015-12-01,IA,3.7,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,3.7,0.24,0.09962049198936485
2015-12-01,ID,3.8,5.0,0.24,,62.7,237.761,0.0,2.15,0.0,0.0,3.9,0.24,0.1505042031023573
2015-12-01,IL,6.1,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,6.0,0.24,0.23532698077090058
2015-12-01,IN,4.6,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0,0.0,4.6,0.24,0.3175426480542303
2015-12-01,KS,4.0,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,4.0,0.24,0.37859388971996377
2015-12-01,KY,5.2,5.0,0.24,,62.7,237.761,0.0,2.15,-0.39999999999999947,0.0,5.2,0.24,0.4239067936432816
2015-12-01,LA,6.0,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7999999999999998,0.0,6.0,0.24,0.45151260930741866
2015-12-01,MA,4.5,5.0,0.24,,62.7,237.761,0.0,2.15,-0.9000000000000004,0.0,4.5,0.24,0.4579268169663428
2015-12-01,MD,4.6,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7999999999999998,0.0,4.7,0.24,0.4440686542607186
2015-12-01,ME,4.0,5.0,0.24,,62.7,237.761,0.0,2.15,-1.1000000000000005,0.0,4.1,0.24,0.4231018216872941
2015-12-01,MI,4.9,5.0,0.24,,62.7,237.761,0.0,2.15,-1.5,0.0,4.9,0.24,0.3892494720807034
2015-12-01,MN,3.7,5.0,0.24,,62.7,237.761,0.0,2.15,-0.19999999999999973,0.0,3.7,0.24,0.33393884397462015
2015-12-01,MO,4.5,5.0,0.24,,62.7,237.761,0.0,2.15,-1.1000000000000005,0.0,4.6,0.24,0.2810963384946613
2015-12-01,MS,6.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7999999999999998,0.0,6.3,0.24,0.24293034292797797
2015-12-01,MT,4.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.10000000000000053,0.0,4.3,0.24,0.24908925016027417
2015-12-01,NC,5.4,5.0,0.24,,62.7,237.761,0.0,2.15,-0.39999999999999947,0.0,5.4,0.24,0.27633971188301765
2015-12-01,ND,2.9,5.0,0.24,,62.7,237.761,0.0,2.15,0.19999999999999973,0.0,2.8,0.24,0.29336088024915447
2015-12-01,NH,3.0,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0,0.0,3.0,0.24,0.3048844788678133
2015-12-01,NJ,5.0,5.0,0.24,,62.7,237.761,0.0,2.15,-1.5,0.0,5.0,0.24,0.3040135563164825
2015-12-01,NM,6.5,5.0,0.24,,62.7,237.761,0.0,2.15,0.09999999999999964,0.0,6.5,0.24,0.290636709604361
2015-12-01,NV,6.4,5.0,0.24,,62.7,237.761,0.0,2.15,-1.1999999999999993,0.0,6.4,0.24,0.27122058561355317
2015-12-01,NY,4.8,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0,0.0,4.8,0.24,0.23011854652439015
2015-12-01,OH,4.9,5.0,0.24,,62.7,237.761,0.0,2.15,-0.39999999999999947,0.0,4.9,0.24,0.19286515936509116
2015-12-01,OK,4.4,5.0,0.24,,62.7,237.761,0.0,2.15,0.40000000000000036,0.0,4.4,0.24,0.1477097891750372
2015-12-01,OR,5.0,5.0,0.24,,62.7,237.761,0.0,2.15,-1.1000000000000005,0.0,5.1,0.24,0.1381698559413778
2015-12-01,PA,5.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,5.3,0.24,0.13113721705496686
2015-12-01,RI,5.6,5.0,0.24,,62.7,237.761,0.0,2.15,-1.2000000000000002,0.0,5.7,0.24,0.1435481125128858
2015-12-01,SC,5.4,5.0,0.24,,62.7,237.761,0.0,2.15,-1.0999999999999996,0.0,5.4,0.24,0.17122552910747013
2015-12-01,SD,2.8,5.0,0.24,,62.7,237.761,0.0,2.15,-0.30000000000000027,0.0,2.9,0.24,0.20056737702633473
2015-12-01,TN,4.9,5.0,0.24,,62.7,237.761,0.0,2.15,-1.2999999999999998,0.0,5.0,0.24,0.22896340848308805
2015-12-01,TX,4.5,5.0,0.24,,62.7,237.761,0.0,2.15,-0.20000000000000018,0.0,4.5,0.24,0.27122058561354984
2015-12-01,UT,3.5,5.0,0.24,,62.7,237.761,0.0,2.15,-0.10000000000000009,0.0,3.5,0.24,0.30289011909003394
2015-12-01,VA,4.1,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7000000000000002,0.0,4.1,0.24,0.3360871099201753
2015-12-01,VT,3.3,5.0,0.24,,62.7,237.761,0.0,2.15,-0.5,0.0,3.3,0.24,0.3744693214767039
2015-12-01,WA,5.4,5.0,0.24,,62.7,237.761,0.0,2.15,-0.2999999999999998,0.0,5.4,0.24,0.40926763859356147
2015-12-01,WI,4.2,5.0,0.24,,62.7,237.761,0.0,2.15,-0.7000000000000002,0.0,4.2,0.24,0.4292346959908697
2015-12-01,WV,6.3,5.0,0.24,,62.7,237.761,0.0,2.15,0.0,0.0,6.3,0.24,0.4461111425587816
2015-12-01,WY,4.8,5.0,0.24,,62.7,237.761,0.0,2.15,0.39999999999999947,0.0,4.6,0.24,0.43379928328867506
2016-01-01,AK,6.4,4.8,0.34,,62.7,237.652,0.0,,0.10000000000000053,0.10000000000000003,6.4,0.24,0.4078769868031123
2016-01-01,AL,5.9,4.8,0.34,,62.7,237.652,0.0,,-0.20000000000000018,0.0,6.0,0.34,0.380191339387688
